product_id,sku,product_name,description,category,brand,price,weight,in_stock,is_active,created_at
9b9a6a76-de4f-47c1-b213-4819733fc41d,4502348627513,Up-sized object-oriented pricing structure,Check song particular off letter whom hair. Color look ability north perhaps. Food develop attorney.,Invalid,Estes-Stewart,415.5,7.39,331,true,2025-02-06T23:25:32.055Z
721ca213-7c3c-4b67-b4a1-652a361125d9,8890016406406,Team-oriented transitional productivity,Party natural service partner huge join. Story agreement act section garden other.,Cosmetics,"Kennedy, Meyer and Faulkner",74.94,3.98,627,true,2025-02-01T09:11:52.969Z
1d73a711-763d-44ea-8408-0e90d8a38bf8,9299199685100,Down-sized human-resource policy,Personal involve move section cover. Might individual force audience learn dream simply. School while state close north cold sport.,Pet Supplies,Smith PLC,336.53,16.3,122,true,2025-01-28T22:24:09.564Z
22df004e-d21f-401e-93c6-dd6e4576e3de,4033437086282,Object-based logistical definition,Result mother scene still executive find. Draw professional both man number vote firm writer.,Clothing,"Castillo, Price and Ellis",461.09,7.32,97,true,2025-01-27T04:27:50.940Z
6422c61d-2cd1-4772-96c3-fa2d8dc3bd50,2590396233383,Mandatory human-resource application,Ok food magazine establish. Not wonder difference which and. War technology understand weight three.,Baby Products,Johnson PLC,471.71,3.76,881,false,2025-02-08T00:25:13.681Z
c7a97d09-ac90-4488-8813-fab6856c7561,9063623116948,Networked mission-critical protocol,Film require their politics me development field read. Current simple citizen management key. Respond similar reach point upon.,Office Supplies,Anderson Ltd,340.87,7.22,888,false,2025-02-07T22:04:11.715Z
76d9b412-3811-4c32-b493-6ff5dfb3a367,5239377475707,Vision-oriented global complexity,Meeting rate need question final now Congress office. Piece low identify which.,Sports,"Flowers, Schultz and White",264.9,4.47,768,true,2025-01-15T18:40:34.735Z
54d96c01-0b27-414e-8044-88521da039ce,5842435737121,Ergonomic global installation,Reduce year store tough night no stay. Camera experience attention my.,Cosmetics,"Ortega, Baker and Newman",257.04,6.54,779,false,2025-01-22T12:58:17.798Z
4dd5bf00-ea29-4634-9073-43baeee8ef63,5233604025260,Self-enabling high-level matrix,Wait effort ready raise from artist decision across. Energy such follow view add which eye. During add high operation experience new. Baby west clearly almost far federal.,Art & Crafts,Freeman-Taylor,476.63,6.05,386,true,2025-01-07T04:28:46.404Z
4dd236df-0e9a-4c06-ab80-6802368196f2,4714686378471,Switchable background moratorium,Political task what sell decade. Bill local purpose away perform young. Hair either system enjoy beyond idea. Who huge opportunity run everything short production.,Automotive,"Rodriguez, Banks and Moreno",239.59,0.75,24,false,2025-01-05T12:34:18.677Z
cf85f692-223e-43cc-9fd7-7655ea7d00dc,0900152151691,Function-based composite neural-net,Maybe scientist just maybe property cup add.,Home & Garden,Snyder-Cooper,323.07,12.62,754,true,2025-01-17T14:24:19.890Z
4d36f545-8c84-4201-a718-fa666015fc55,2012278224529,Automated real-time moderator,Stock specific go like lot establish method.,Toys,"Hansen, King and Ortiz",142.26,19.01,948,true,2025-01-23T04:08:53.710Z
71036f53-0b3a-4bb4-b875-f40423e455a0,0058364628392,Optional empowering extranet,Toward prove police admit reduce. Lay power art rich wind into. Soon reach its start pressure kid. Other appear write.,Outdoor & Camping,Griffin-Martinez,455.87,14.9,282,true,2025-01-20T17:22:22.253Z
7a911629-3222-4612-8685-e0e9ea1b16d9,0759927642267,Re-contextualized context-sensitive synergy,Various end industry hard. Month pressure culture.,Invalid,"Collins, Ryan and Pena",420.2,8.69,16,true,2025-01-27T04:58:29.736Z
e116cebe-2bb9-48c1-8be8-8fd28a440f1f,9574148350019,Ergonomic even-keeled focus group,Why tree decide air attention month floor. Deep federal grow indicate marriage why. Night reduce business discuss front.,Electronics,"Thompson, Rogers and Klein",195.72,2.08,93,true,2025-01-18T03:51:01.532Z
6933c60f-ee32-4440-be2c-1e145d241d86,7530137896717,Operative object-oriented capacity,Crime behavior method lawyer approach expect writer. Return Republican none executive. Anyone move across next why later new to.,Office Supplies,Jones and Sons,46.02,12.27,868,false,2025-02-06T12:59:52.185Z
a8b54f42-cc37-468e-81ef-b4627b255f7a,5813437725485,Ergonomic 6thgeneration database,Through similar fear after threat hard trial. Enter place home compare piece case.,Home & Garden,Odonnell LLC,458.3,12.34,66,true,2025-01-05T06:05:45.600Z
fbe38320-061c-4696-8218-4d98799cd1c8,9604914177387,Visionary transitional leverage,Under history woman follow everything you guess. Along agreement contain.,Movies,Williams-Ball,378.77,7.27,546,false,2025-01-14T13:36:58.089Z
bd6d1490-4f84-46fe-bbcf-4de2b9e6f8be,9341414350482,Realigned empowering challenge,Produce apply conference young daughter response record. While arrive reach.,Cosmetics,Barr Inc,186.61,15.88,782,true,2025-02-15T11:40:14.112Z
88e034b2-61bc-4455-b102-b24622f7d0d7,1447507810470,Grass-roots well-modulated algorithm,Another development other same guess bar figure. Class house particular scientist space town religious.,Books,"Tyler, Mack and Watson",295.0,10.43,385,true,2025-01-26T01:30:37.660Z
2d2dc3da-44af-43f2-8fd8-254cc804c291,0801765363641,Inverse national budgetary management,Before yard next recognize. A some real beautiful.,Baby Products,Wiggins Ltd,486.11,7.02,270,true,2025-01-21T16:55:42.799Z
0742a9cd-db5a-4d15-b6d8-769af102162b,9378418710561,Automated empowering ability,Show sit standard. Change later second miss off little radio north. Manage up bar continue they community.,Invalid,"Wiggins, Mcdonald and Dennis",132.71,18.39,820,true,2025-01-17T05:38:58.484Z
5878facf-23e4-4734-84d1-d246024ef8fb,2191482147180,Up-sized directional data-warehouse,Everyone PM trouble. Present fire institution attorney.,Health & Wellness,Santiago LLC,104.53,16.32,586,true,2025-01-22T00:09:12.313Z
3825a6e7-5356-4c0f-9fbf-572a41ee158c,7677980621940,Optimized mobile structure,Receive sound whatever her more open nation ask. Ball civil civil nearly a indicate they. Ball ahead purpose.,Health & Wellness,"Allen, Bruce and Johnson",115.44,4.62,585,true,2025-02-01T14:44:19.126Z
3629a494-0f14-4914-9da2-4b9b766890ee,3813567177187,Synchronized human-resource parallelism,Buy he score admit happy single skin. Though just can which. Win letter marriage ever. Involve store rich land visit scene one.,Outdoor & Camping,"Parker, Dunlap and Joyce",222.78,3.95,22,true,2025-02-02T20:29:31.930Z
ae7d09de-bc76-4e60-a5af-877d6ff9e4c3,6163073999375,Face-to-face reciprocal framework,View play maintain read. Myself sport agree meeting democratic themselves seat. Cut cover station strong strong little board.,Jewelry,"Gray, King and Wilson",306.35,3.4,308,false,2025-01-17T06:55:02.869Z
1f57b0d4-ad9a-444b-a0c6-cca51d7da983,1571006954899,Profound methodical pricing structure,Nice act clear against. War and form business.,Office Supplies,Sullivan Inc,153.25,0.63,848,true,2025-01-02T14:30:19.841Z
89337338-d2bc-4862-b859-c413fd1450d8,0425494220947,Extended empowering approach,More style all story discover. Own attorney detail great. His page hope as reason.,Invalid,"Waters, Kelley and Bell",227.71,14.72,175,true,2025-01-22T04:17:26.615Z
36295ab6-5a91-44ae-9231-7476c78767f9,6715258734211,Pre-emptive coherent architecture,Entire anyone get television. Staff century say like. Wonder particularly huge western Republican.,Invalid,Evans-Reed,113.49,6.12,761,true,2025-02-15T12:19:47.928Z
4d2dbf55-9206-40e4-9ec6-02a0ce914af6,9508708530405,Monitored composite flexibility,Hot someone energy drug same easy generation. Fire however teach course source suggest.,Jewelry,"Wolfe, Baxter and Harris",400.06,7.5,156,true,2025-01-09T16:26:18.331Z
2a8d9f06-1867-49a9-bbff-dd9b43810c09,9182898170131,Fully-configurable 4thgeneration structure,Face tough concern address street treatment against color. Our professional security western.,Health & Wellness,Lowe-Martinez,415.85,8.74,28,true,2025-01-24T06:30:19.706Z
d8f25ecb-fde4-4332-9d20-e1d48fa78991,7754071840142,Intuitive multi-state architecture,Most shoulder couple city court art my. Five lawyer without woman audience decade plan fight. Determine employee campaign drop entire soon relationship.,Outdoor & Camping,Bruce-Bennett,104.5,4.5,912,true,2025-01-28T08:59:42.467Z
c3700297-83c2-4a29-811f-863dbf4e56dd,6537598983476,Ameliorated national success,Realize throughout deep international inside. Generation finish surface begin data threat late weight. Court worker card window approach yourself pattern hospital.,Food & Beverages,"Watson, Sparks and Allen",367.5,13.58,418,true,2025-02-14T15:58:00.019Z
dba38882-ab20-46e4-a818-e74197caad25,3593503484547,Multi-lateral tertiary intranet,Whose three capital single she teacher. Act rock property play first miss.,Sports,"Adams, Rosario and Waller",221.94,5.88,351,true,2025-01-01T00:57:23.959Z
130ce166-0886-4dac-869e-468b68c30c8c,8587465900981,Synergistic logistical architecture,Day truth central lawyer front color authority manager. Player cut interest conference now little exist. Day probably throughout TV stock.,Outdoor & Camping,"Erickson, Thompson and Delgado",460.86,12.87,198,true,2025-02-10T02:17:01.209Z
67237270-cf8b-4c72-8b36-34a626d92a8f,7574338471267,Switchable human-resource hardware,Security civil first treat entire. General it become administration rather red old present. Turn treatment try second.,Home & Garden,"Cooper, Matthews and Clark",93.79,5.39,4,true,2025-01-15T00:41:23.718Z
be753ba6-0408-46fe-911f-fbc127a5958b,6328726480314,Seamless exuding attitude,Onto serious report floor response six on eight. To song modern down personal wall husband road. Trouble economy success race.,Toys,Rosario Group,46.61,16.6,256,false,2025-01-14T23:11:55.410Z
e73ff658-a2b2-4c38-94a0-3ed99b617c4e,0755605662510,Synchronized foreground functionalities,Five your help budget garden. Yet amount red short voice will another.,Art & Crafts,Cobb Group,322.74,7.7,183,true,2025-01-09T06:51:50.967Z
79c3d0ae-2bf0-42ec-a7d7-81e39d9180e1,3465233749046,Re-contextualized logistical infrastructure,Bar television method what price situation almost. Street sell book weight. Follow benefit teach nearly outside any third. Class science seek stand mention coach raise.,Home & Garden,"Bryant, Powell and Johnson",191.61,2.32,888,true,2025-01-23T17:12:59.656Z
c02c76d3-108f-4d50-9ebe-3b0fa8b8da67,1718614107167,Inverse clear-thinking parallelism,Event stay sort. Hotel small position Mr miss. Sound nothing describe year generation test daughter.,Art & Crafts,"Zhang, Rodriguez and Rivera",450.96,14.48,760,true,2025-02-05T21:27:01.605Z
37fc419c-f367-4d9c-9e2e-5f3903682d3c,8190596763921,Public-key web-enabled database,Life six pay capital fund perform receive.,Home & Garden,Hernandez PLC,491.76,9.63,970,true,2025-02-04T02:31:05.294Z
030aab3e-3cf8-4d07-ab95-45ffda5ef19f,2574390127008,Re-contextualized real-time parallelism,Who war raise. Down actually worry move budget follow check. Heart cultural produce manage new work.,Health & Wellness,Flores Inc,187.91,7.2,676,true,2025-01-20T19:17:31.536Z
5712f67a-bc6a-42f7-9cd5-b862aa4cb775,2595981022496,Optional next generation success,Mother reason well trouble experience. Television PM her bag arrive although strong. Dog spring hundred our term card last.,Office Supplies,James-Rodriguez,223.24,1.23,753,true,2025-01-06T02:23:57.570Z
1c05ad5d-962c-4689-b7e8-e0997f39506d,1514140014661,Streamlined optimal productivity,Near long become than. Risk question win short season protect crime. Same them late significant two.,Office Supplies,Welch-Hammond,13.93,16.38,653,true,2025-01-09T21:11:48.246Z
81de02bb-cb57-49f2-9959-b944c55519d2,0100744423483,Virtual background core,Tree audience chair director. Strong clearly man administration surface describe evening. Dog serious against.,Office Supplies,Martin Inc,321.02,6.59,510,true,2025-02-09T03:04:18.354Z
ff0c4566-6fb9-40ec-b552-8a3c808acf6e,9743054391977,Cross-group actuating Internet solution,Trial itself foot assume evidence. Media within meet child technology.,Electronics,Craig-Ramirez,218.36,7.06,916,true,2025-01-17T14:58:35.811Z
90bdb27e-4056-4302-bb5e-e7342e6a4d14,1885606755290,Automated systemic capability,Activity effect lay professional station tax have should. Book it them day those together feeling. Occur outside better person TV.,Invalid,Brown Ltd,234.42,12.42,876,true,2025-01-02T17:31:07.357Z
ca4e6268-53ea-4b64-ae36-826ac7d7b10a,5550272881722,Fundamental client-server open system,Religious carry write mean media region rise. Great describe beautiful. Several across maintain someone maybe choose.,Pet Supplies,Lopez-Merritt,323.1,9.35,633,true,2025-01-20T07:23:22.571Z
e1497a90-35bd-4b0d-b9dd-f714de42d946,4261691829745,Innovative explicit process improvement,Worker draw role teacher. Training loss last ask three ok financial. Piece them challenge last minute degree.,Automotive,Campbell-Harvey,223.87,8.66,57,true,2025-01-07T00:45:08.573Z
9d4993f9-287a-4dde-9d45-025848c9457c,5147308611196,Enhanced dedicated product,Water street to process material pattern action production. Force board dinner herself order. List medical future oil be.,Clothing,Carlson-Webb,25.67,16.58,606,true,2025-02-16T16:53:54.104Z
b7d159e9-6834-42d3-a22c-80ecf8496631,7471256598772,Secured 24/7 customer loyalty,Use mention list admit lead. Remain see quickly place still rich including break. Happen red benefit.,Sports,Sullivan-Lin,319.89,12.56,69,true,2025-01-21T12:02:05.296Z
29f7fc46-8986-4219-9090-f0b9fc69eed3,7025209103140,Exclusive real-time knowledgebase,Term bit fly simply second answer rule. A century floor tax idea. Official customer event after look inside add civil.,Furniture,Watson-James,33.46,12.16,289,true,2025-02-15T10:58:55.651Z
a6f882d9-75dc-4ce9-bd3f-24e0cfe81b11,3031332987919,Object-based uniform utilization,Prevent may tend. Share upon image still energy not.,Sports,"Grimes, Bishop and Green",155.86,19.65,832,true,2025-01-25T23:47:23.603Z
35e4308b-24dd-4503-81b9-9c2df73e9234,9189774609280,Synergized analyzing pricing structure,Office grow democratic measure. Task street game.,Movies,Conley-Gilmore,293.62,17.03,555,true,2025-01-06T03:14:01.348Z
2f626927-6c30-4ba0-9acc-a9a866e3b47b,3972772234419,Customizable fault-tolerant budgetary management,Seek dark feeling onto with fear. Pick travel feel itself range kid. No rate coach right food professional.,Sports,Gilbert-Wallace,51.08,2.48,553,true,2025-01-21T03:57:25.877Z
fd5ce507-d7ec-4147-804c-44d9ba86b00c,5105740441498,Synchronized didactic pricing structure,Expect care right miss painting together act seek. Day four decision change yes eye.,Music,Preston-Kelley,410.65,5.88,647,true,2025-01-27T17:44:41.865Z
1ea697b3-a2ea-482e-88c4-31515220bfec,5207583683674,Customizable solution-oriented collaboration,Wall fall science. Culture huge design contain attorney rather. Forward itself decision move their media without.,Art & Crafts,Rosario-Adams,64.27,4.56,470,true,2025-01-29T01:47:17.625Z
6de1f8c5-d64e-4484-bb68-61fc684801e9,0184530498800,Synergistic radical website,Relationship pick water base. Radio fall local nation.,Pet Supplies,Rowe-Phillips,55.29,13.77,250,true,2025-02-15T23:41:08.023Z
2c4fa046-c816-48df-b412-6efaf3616d9c,9878461935367,Down-sized next generation definition,Part field decision speech. Community reality rest together bag matter. Sea action suddenly prove tonight.,Books,Turner-Bradley,294.63,5.8,407,true,2025-02-13T10:49:37.484Z
cdc0fbb0-3e0f-46cd-9169-a34fa4eaf17e,9222211071148,Monitored high-level model,Agency age system dream picture consider. Laugh Republican evidence follow son year human challenge.,Automotive,"Jackson, Rice and Patrick",73.45,10.92,987,true,2025-01-02T01:38:27.109Z
